_id,Uid,Order Id,Status,Amount,Gst,UTC Time,gurujiUser,Gateway,Mode,totalAmount,ISTDate
665a173b9efc2e9fa90ab8c3,209937,order_OHCTwUL5S4z9kY,captured,100,18,2024-05-31T18:30:19.083Z,FALSE,Razorpay,app,118,2024-06-01T00:00:19.083Z
665a179c9efc2e9fa90af52a,119321,order_OHCVex44YhZDba,captured,100,18,2024-05-31T18:31:56.624Z,TRUE,Razorpay,ios,118,2024-06-01T00:01:56.624Z
665a18099efc2e9fa90b46b6,119321,order_OHCXZM6fCvpYVu,captured,920,144,2024-05-31T18:33:45.091Z,TRUE,Razorpay,ios,1064,2024-06-01T00:03:45.091Z
665a1a1d9efc2e9fa90cd84c,212656,order_OHCgwQVPGVdZfj,captured,200,36,2024-05-31T18:42:37.431Z,FALSE,Razorpay,app,236,2024-06-01T00:12:37.431Z
665a1c599efc2e9fa90e4592,209937,order_OHCr0nTyLd2re5,captured,100,18,2024-05-31T18:52:09.436Z,FALSE,Razorpay,app,118,2024-06-01T00:22:09.436Z
665a1dae9efc2e9fa90f14d5,3665,order_OHCx1X0ZvxOdUj,captured,1200,180,2024-05-31T18:57:50.910Z,TRUE,Razorpay,ios,1380,2024-06-01T00:27:50.910Z
665a1df99efc2e9fa90f6717,119321,order_OHCyKipSTpvbGc,captured,920,144,2024-05-31T18:59:05.294Z,TRUE,Razorpay,ios,1064,2024-06-01T00:29:05.294Z
665a1f459efc2e9fa910582c,72897,order_OHD4BAWVtEzpwL,captured,200,36,2024-05-31T19:04:37.341Z,TRUE,Razorpay,app,,2024-06-01T00:34:37.341Z
665a1fe39efc2e9fa910d5da,72897,order_OHD6xkTYUcuGgm,captured,200,36,2024-05-31T19:07:15.462Z,TRUE,Razorpay,app,,2024-06-01T00:37:15.462Z
665a21e89efc2e9fa911ef2e,141944,order_OHDG3uFzOg3M71,captured,200,36,2024-05-31T19:15:52.291Z,TRUE,Razorpay,ios,,2024-06-01T00:45:52.291Z
665a22d49efc2e9fa912a6f4,103483,order_OHDKDsbVxKNytY,captured,100,18,2024-05-31T19:19:48.629Z,TRUE,Razorpay,app,,2024-06-01T00:49:48.629Z
665a23ad9efc2e9fa91365b0,72979,order_OHDO2cLGVnPq5N,captured,1200,180,2024-05-31T19:23:25.512Z,TRUE,Razorpay,app,,2024-06-01T00:53:25.512Z
665a294f9efc2e9fa917b577,72897,order_OHDnQYZfO9xJ9l,captured,240,36,2024-05-31T19:47:27.448Z,TRUE,Razorpay,app,,2024-06-01T01:17:27.448Z
665a296c9efc2e9fa917b936,115563,order_OHDnwG4bdeMPwD,captured,500,90,2024-05-31T19:47:56.491Z,TRUE,Razorpay,app,,2024-06-01T01:17:56.491Z
665a29c09efc2e9fa91804da,212880,order_OHDpPtzxolESYP,captured,100,18,2024-05-31T19:49:20.464Z,FALSE,Razorpay,app,,2024-06-01T01:19:20.464Z
665a2cc39efc2e9fa91a03fd,212880,order_OHE2zLdupKg5Cb,captured,100,18,2024-05-31T20:02:11.326Z,FALSE,Razorpay,app,,2024-06-01T01:32:11.326Z
665a2d479efc2e9fa91a741b,91311,order_OHE5JOdQtadE0M,captured,100,18,2024-05-31T20:04:23.298Z,FALSE,Razorpay,app,,2024-06-01T01:34:23.298Z
665a2e2f9efc2e9fa91b10d8,195382,order_OHE9PAzDDVL3Zc,captured,920,144,2024-05-31T20:08:15.790Z,FALSE,Razorpay,app,,2024-06-01T01:38:15.790Z
665a2e5a9efc2e9fa91b1877,72897,order_OHEAAIY4fzT5nu,captured,120,18,2024-05-31T20:08:58.960Z,TRUE,Razorpay,app,,2024-06-01T01:38:58.960Z
665a2f139efc2e9fa91b992a,213618,order_OHEDQ2ledYUykM,captured,100,18,2024-05-31T20:12:03.786Z,FALSE,Razorpay,app,,2024-06-01T01:42:03.786Z
665a30049efc2e9fa91c3cca,64308,order_OHEHeMM2q2cdqA,captured,500,90,2024-05-31T20:16:04.200Z,TRUE,Razorpay,ios,,2024-06-01T01:46:04.200Z
665a33569efc2e9fa91e644c,195382,order_OHEWcZZwrY4xJL,captured,500,90,2024-05-31T20:30:14.469Z,FALSE,Razorpay,app,,2024-06-01T02:00:14.469Z
665a35bd9efc2e9fa91f9499,195382,order_OHEhRpEpCpz0Yj,captured,500,90,2024-05-31T20:40:29.425Z,FALSE,Razorpay,app,,2024-06-01T02:10:29.425Z
665a38219efc2e9fa920eee9,64308,order_OHEsE4n6hxHIdq,captured,200,36,2024-05-31T20:50:41.632Z,TRUE,Razorpay,ios,,2024-06-01T02:20:41.632Z
665a387e9efc2e9fa9212ae5,116350,order_OHEtrNstppRuTE,captured,200,36,2024-05-31T20:52:14.448Z,TRUE,Razorpay,app,,2024-06-01T02:22:14.448Z
665a39229efc2e9fa9217e09,64308,order_OHEwkdhBCx4iej,captured,500,90,2024-05-31T20:54:58.665Z,TRUE,Razorpay,ios,,2024-06-01T02:24:58.665Z
665a3c999efc2e9fa9237b45,140375,order_OHFCMnwMaSuOS3,captured,100,18,2024-05-31T21:09:45.633Z,TRUE,Razorpay,app,,2024-06-01T02:39:45.633Z
665a6fc69efc2e9fa93ce2d0,209937,order_OHIv1GKzCxFTm1,captured,200,36,2024-06-01T00:48:06.751Z,FALSE,Razorpay,app,,2024-06-01T06:18:06.751Z
665a7e1c9efc2e9fa944aa39,203984,order_OHJxcnKtKBgOx6,captured,500,90,2024-06-01T01:49:16.351Z,FALSE,Razorpay,app,,2024-06-01T07:19:16.351Z
665a84309efc2e9fa948d18f,110277,order_OHKP1c3q2IMsVf,captured,250,36,2024-06-01T02:15:12.718Z,TRUE,Razorpay,app,,2024-06-01T07:45:12.718Z
665a86fd9efc2e9fa94ac900,210988,order_OHKbdbhraOAlE5,captured,100,18,2024-06-01T02:27:09.106Z,FALSE,Razorpay,app,,2024-06-01T07:57:09.106Z
665a87299efc2e9fa94acd8e,213655,order_OHKcQFCCgP8aXL,captured,100,18,2024-06-01T02:27:53.662Z,FALSE,Razorpay,app,,2024-06-01T07:57:53.662Z
665a8f819efc2e9fa9511ac3,110277,order_OHLE1dhBf0TMJO,captured,200,36,2024-06-01T03:03:29.530Z,TRUE,Razorpay,app,,2024-06-01T08:33:29.530Z
665a96159efc2e9fa9560737,110277,order_OHLhfYZMtcBO4d,captured,100,18,2024-06-01T03:31:33.307Z,TRUE,Razorpay,app,,2024-06-01T09:01:33.307Z
665a9a2f9efc2e9fa95a27f0,203984,order_OHM0ADul7y3GkT,captured,500,90,2024-06-01T03:49:03.809Z,FALSE,Razorpay,app,,2024-06-01T09:19:03.809Z
665a9ad69efc2e9fa95ae720,213692,order_OHM36SSfrMVpXg,captured,1200,180,2024-06-01T03:51:50.757Z,FALSE,Razorpay,app,,2024-06-01T09:21:50.757Z
665a9ecc52f47ca4fe3dad6f,95442,order_OHMKwiJUG1DK0v,captured,500,90,2024-06-01T04:08:44.243Z,TRUE,Razorpay,app,,2024-06-01T09:38:44.243Z
665a9f6f52f47ca4fe3e38a7,196838,order_OHMNp5cbe5dsUo,captured,200,36,2024-06-01T04:11:27.652Z,FALSE,Razorpay,app,,2024-06-01T09:41:27.652Z
665aa31752f47ca4fe40ea93,4435,order_OHMeIbQqJGLT9d,captured,200,36,2024-06-01T04:27:03.500Z,FALSE,Razorpay,app,,2024-06-01T09:57:03.500Z
665aa38d52f47ca4fe415c3e,192107,order_OHMgN8Gk4yYfPA,captured,1200,180,2024-06-01T04:29:01.248Z,FALSE,Razorpay,app,,2024-06-01T09:59:01.248Z
665aa3b8bbebab85721d0a12,213704,order_OHMh8WoriDriC4,captured,200,36,2024-06-01T04:29:44.666Z,FALSE,Razorpay,ios,,2024-06-01T09:59:44.666Z
665aa56b52f47ca4fe42a784,4435,order_OHMonbqdPkZyzN,captured,200,36,2024-06-01T04:36:59.901Z,FALSE,Razorpay,app,,2024-06-01T10:06:59.901Z
665aa8a252f47ca4fe45486b,192107,order_OHN3HbAB1sxfJH,captured,500,90,2024-06-01T04:50:42.594Z,FALSE,Razorpay,app,,2024-06-01T10:20:42.594Z
665ab4a052f47ca4fe4fe2a9,80834,order_OHNvK0ZfjECvL7,captured,1000,180,2024-06-01T05:41:52.006Z,TRUE,Razorpay,app,,2024-06-01T11:11:52.006Z
665ab71823d3ba91345e7e11,116586,order_OHO6S3K4ZgfF5A,captured,200,36,2024-06-01T05:52:24.180Z,TRUE,Razorpay,ios,,2024-06-01T11:22:24.180Z
665ab95d23d3ba91345e8942,116586,order_OHOGgtvuhcuoaC,captured,200,36,2024-06-01T06:02:05.781Z,TRUE,Razorpay,ios,,2024-06-01T11:32:05.781Z
665abb1652f47ca4fe54f215,2817,order_OHOORcuWZBjQFA,captured,120,18,2024-06-01T06:09:26.194Z,TRUE,Razorpay,app,,2024-06-01T11:39:26.194Z
665abd3952f47ca4fe5679fa,141944,order_OHOY5E2ia0kjnl,captured,200,36,2024-06-01T06:18:33.664Z,TRUE,Razorpay,ios,,2024-06-01T11:48:33.664Z
665ac0da52f47ca4fe58f0b1,5077,order_OHOoRRhgPC2Coz,captured,200,36,2024-06-01T06:34:02.826Z,FALSE,Razorpay,app,,2024-06-01T12:04:02.826Z
665ac57f4fbd0ff3f67cd0b3,213789,order_OHP9Mwfi2NdAzA,captured,100,18,2024-06-01T06:53:51.509Z,FALSE,Razorpay,app,,2024-06-01T12:23:51.509Z
665ac7404fbd0ff3f67e4de8,213789,order_OHPHHVGisy1TPA,captured,100,18,2024-06-01T07:01:20.956Z,FALSE,Razorpay,app,,2024-06-01T12:31:20.956Z
665acad54fbd0ff3f680add6,213789,order_OHPXPlOjPyUimU,captured,100,18,2024-06-01T07:16:37.302Z,FALSE,Razorpay,app,,2024-06-01T12:46:37.302Z
665acba74fbd0ff3f68153d8,195382,order_OHPb7B9tzhTO6N,captured,500,90,2024-06-01T07:20:07.475Z,FALSE,Razorpay,app,,2024-06-01T12:50:07.475Z
665acd944fbd0ff3f682894e,195382,order_OHPjnpEHHQ1Rtb,captured,200,36,2024-06-01T07:28:20.948Z,FALSE,Razorpay,app,,2024-06-01T12:58:20.948Z
665acde24fbd0ff3f682b3d4,195382,order_OHPlAy2o7xSdts,captured,200,36,2024-06-01T07:29:38.970Z,FALSE,Razorpay,app,,2024-06-01T12:59:38.970Z
665acfd54fbd0ff3f684119a,213595,order_OHPtxFJnVz8b0Z,captured,500,90,2024-06-01T07:37:57.578Z,FALSE,Razorpay,ios,,2024-06-01T13:07:57.578Z
665ad0a04fbd0ff3f684c00a,195382,order_OHPxX4QGNSsAmu,captured,500,90,2024-06-01T07:41:20.846Z,FALSE,Razorpay,app,,2024-06-01T13:11:20.846Z
665ad1734fbd0ff3f685314d,5122,order_OHQ1EYo7cwVloQ,captured,200,36,2024-06-01T07:44:51.039Z,TRUE,Razorpay,app,,2024-06-01T13:14:51.039Z
665ad32b4fbd0ff3f6867928,180310,order_OHQ8zQJ8r3osPu,captured,1000,180,2024-06-01T07:52:11.584Z,TRUE,Razorpay,app,,2024-06-01T13:22:11.584Z
665ad9834fbd0ff3f68aabee,204397,order_OHQbZzbY3kY761,captured,500,90,2024-06-01T08:19:15.497Z,FALSE,Razorpay,app,,2024-06-01T13:49:15.497Z
665ada824fbd0ff3f68b5b8d,180310,order_OHQg4l8iNkLtMU,captured,1000,180,2024-06-01T08:23:30.872Z,TRUE,Razorpay,app,,2024-06-01T13:53:30.872Z
665adbf04fbd0ff3f68c5088,88468,order_OHQmVhBNcXXqK1,captured,100,18,2024-06-01T08:29:36.350Z,FALSE,Razorpay,app,,2024-06-01T13:59:36.350Z
665ade004fbd0ff3f68e8423,92395,order_OHQvoHCl56OTHL,captured,100,18,2024-06-01T08:38:24.574Z,FALSE,Razorpay,app,,2024-06-01T14:08:24.574Z
665ae06a4fbd0ff3f6905818,204397,order_OHR6gTZWol2egz,captured,500,90,2024-06-01T08:48:42.229Z,FALSE,Razorpay,app,,2024-06-01T14:18:42.229Z
665ae1ea4fbd0ff3f6919f8c,942,order_OHRDRQeos0FatY,captured,125,18,2024-06-01T08:55:06.057Z,FALSE,Razorpay,app,,2024-06-01T14:25:06.057Z
665ae4bb4fbd0ff3f69384bd,942,order_OHRQ8ca4N6C9z6,captured,250,36,2024-06-01T09:07:07.269Z,FALSE,Razorpay,app,,2024-06-01T14:37:07.269Z
665ae5cb4fbd0ff3f6945063,198107,order_OHRUvekPlzlX1k,captured,200,36,2024-06-01T09:11:39.346Z,FALSE,Razorpay,app,,2024-06-01T14:41:39.346Z
665ae6194fbd0ff3f6948b64,198107,order_OHRWIrztXdQNv1,captured,100,18,2024-06-01T09:12:57.434Z,FALSE,Razorpay,app,,2024-06-01T14:42:57.434Z
665ae76b4fbd0ff3f695af56,2817,order_OHRcFjjwAhjFjU,captured,200,36,2024-06-01T09:18:35.340Z,TRUE,Razorpay,app,,2024-06-01T14:48:35.340Z
665ae8224fbd0ff3f6963921,942,order_OHRfTchHi1d3Yc,captured,250,36,2024-06-01T09:21:38.472Z,FALSE,Razorpay,app,,2024-06-01T14:51:38.472Z
665aeb274fbd0ff3f698699a,97637,order_OHRt4tTMGbODq8,captured,500,90,2024-06-01T09:34:31.015Z,FALSE,Razorpay,app,,2024-06-01T15:04:31.015Z
665aee51553c702415c59e98,205988,order_OHS7LC92ZuTfTU,captured,500,90,2024-06-01T09:48:01.148Z,FALSE,Razorpay,app,,2024-06-01T15:18:01.148Z
665af120553c702415c7be08,84354,order_OHSK0q1XrxcJEN,captured,250,36,2024-06-01T10:00:00.917Z,TRUE,Razorpay,app,,2024-06-01T15:30:00.917Z
665af225553c702415c88d54,213923,order_OHSObGr4GQxcZS,captured,100,18,2024-06-01T10:04:21.482Z,FALSE,Razorpay,app,,2024-06-01T15:34:21.482Z
665af58d553c702415cac2e8,209937,order_OHSdxEFIyNXIkq,captured,100,18,2024-06-01T10:18:53.611Z,FALSE,Razorpay,app,,2024-06-01T15:48:53.611Z
665af5c8553c702415caeaae,139784,order_OHSezVU9wcJcvn,captured,500,90,2024-06-01T10:19:52.486Z,TRUE,Razorpay,app,,2024-06-01T15:49:52.486Z
665af625553c702415cb373d,213923,order_OHSgdGJT5Mhfya,captured,100,18,2024-06-01T10:21:25.707Z,FALSE,Razorpay,app,,2024-06-01T15:51:25.707Z
665af757553c702415cc12b9,213933,order_OHSm1E9fvPorGw,captured,100,18,2024-06-01T10:26:31.667Z,FALSE,Razorpay,app,,2024-06-01T15:56:31.667Z
665af87b553c702415cce815,209937,order_OHSr9Qg9LiOCH9,captured,100,18,2024-06-01T10:31:23.178Z,FALSE,Razorpay,app,,2024-06-01T16:01:23.178Z
665afb51553c702415cf3066,209937,order_OHT3w79zdEQ1uH,captured,100,18,2024-06-01T10:43:29.385Z,FALSE,Razorpay,app,,2024-06-01T16:13:29.385Z
665afd32553c702415d09e82,2817,order_OHTCOvfgGfDgjI,captured,200,36,2024-06-01T10:51:30.187Z,TRUE,Razorpay,app,,2024-06-01T16:21:30.187Z
665b0015553c702415d2894e,103483,order_OHTPQIeNekEgZM,captured,100,18,2024-06-01T11:03:49.843Z,TRUE,Razorpay,app,,2024-06-01T16:33:49.843Z
665b00da553c702415d320dc,97724,order_OHTStBdRv3FEcA,captured,100,18,2024-06-01T11:07:06.709Z,TRUE,Razorpay,app,,2024-06-01T16:37:06.709Z
665b038d553c702415d4a570,103483,order_OHTf31NCw1YH6v,captured,200,36,2024-06-01T11:18:37.319Z,TRUE,Razorpay,app,,2024-06-01T16:48:37.319Z
665b04a9553c702415d5800f,97724,order_OHTk3QQQRg5aGE,captured,100,18,2024-06-01T11:23:21.693Z,TRUE,Razorpay,app,,2024-06-01T16:53:21.693Z
665b0540553c702415d5db05,437,order_OHTmiYJAjSQ2qt,captured,800,144,2024-06-01T11:25:52.970Z,TRUE,Razorpay,web,,2024-06-01T16:55:52.970Z
665b054f553c702415d5ff64,2817,order_OHTmycTjxqvW7l,captured,200,36,2024-06-01T11:26:07.688Z,TRUE,Razorpay,app,,2024-06-01T16:56:07.688Z
665b0747553c702415d76d98,194392,order_OHTvq7IsqkV7Dw,captured,1200,180,2024-06-01T11:34:31.106Z,FALSE,Razorpay,app,,2024-06-01T17:04:31.106Z
665b0828553c702415d807f2,2817,order_OHTzoOQGNmerWI,captured,200,36,2024-06-01T11:38:16.730Z,TRUE,Razorpay,app,,2024-06-01T17:08:16.730Z
665b098c553c702415d90bca,203963,order_OHU64bJuLKmvxp,captured,100,18,2024-06-01T11:44:12.375Z,FALSE,Razorpay,app,,2024-06-01T17:14:12.375Z
665b0a37553c702415d9866a,64308,order_OHU95gzOYnKH9j,captured,1200,180,2024-06-01T11:47:03.776Z,TRUE,Razorpay,ios,,2024-06-01T17:17:03.776Z
665b0af8553c702415da06aa,213972,order_OHUCTbpnXXljGp,captured,100,18,2024-06-01T11:50:16.095Z,FALSE,Razorpay,app,,2024-06-01T17:20:16.095Z
665b1231553c702415de881a,103483,order_OHUj1tZ4od8ZJG,captured,200,36,2024-06-01T12:21:05.105Z,TRUE,Razorpay,app,,2024-06-01T17:51:05.105Z
665b123e553c702415de9142,4433,order_OHUjGLzUzlPLwQ,captured,100,18,2024-06-01T12:21:18.349Z,TRUE,Razorpay,app,,2024-06-01T17:51:18.349Z
665b127d553c702415dec98b,103483,order_OHUkNQjPkq9JDb,captured,100,18,2024-06-01T12:22:21.632Z,TRUE,Razorpay,app,,2024-06-01T17:52:21.632Z
665b13cd553c702415dfceb3,103483,order_OHUqIJiIVlTpqF,captured,200,36,2024-06-01T12:27:57.752Z,TRUE,Razorpay,app,,2024-06-01T17:57:57.752Z
665b13ea553c702415dff133,7769,order_OHUqo5EjSz58MB,captured,100,18,2024-06-01T12:28:26.852Z,FALSE,Razorpay,ios,,2024-06-01T17:58:26.852Z
665b1422553c702415e02023,103483,order_OHUrmnIB7Q7Atj,captured,100,18,2024-06-01T12:29:22.472Z,TRUE,Razorpay,app,,2024-06-01T17:59:22.472Z
665b1a20553c702415e43d54,204397,order_OHVInZU5EapgMe,captured,1200,180,2024-06-01T12:54:56.792Z,FALSE,Razorpay,app,,2024-06-01T18:24:56.792Z
665b1c03553c702415e572d1,16689,order_OHVRInCb3OniQo,captured,200,36,2024-06-01T13:02:59.796Z,TRUE,Razorpay,app,,2024-06-01T18:32:59.796Z
665b1ca4553c702415e5d539,103483,order_OHVU87nx5JvQwl,captured,200,36,2024-06-01T13:05:40.430Z,TRUE,Razorpay,app,,2024-06-01T18:35:40.430Z
665b1d12553c702415e6215e,95730,order_OHVW3lWtwpl1zX,captured,100,18,2024-06-01T13:07:30.029Z,FALSE,Razorpay,app,,2024-06-01T18:37:30.029Z
665b1da8553c702415e6734b,97809,order_OHVYhVyOkT5apG,captured,500,90,2024-06-01T13:10:00.051Z,TRUE,Razorpay,app,,2024-06-01T18:40:00.051Z
665b212f553c702415e8b4d1,16689,order_OHVob8DBBsNUJg,captured,200,36,2024-06-01T13:25:03.003Z,TRUE,Razorpay,app,,2024-06-01T18:55:03.003Z
665b2156553c702415e8b979,16689,order_OHVpIgN0tkQrY1,captured,100,18,2024-06-01T13:25:42.901Z,TRUE,Razorpay,app,,2024-06-01T18:55:42.901Z
665b21cf553c702415e90887,110277,order_OHVrQ9ghjUKqLM,captured,200,36,2024-06-01T13:27:43.346Z,TRUE,Razorpay,app,,2024-06-01T18:57:43.346Z
665b2240553c702415e952a0,4432,order_OHVtPwN4HsrWQ3,captured,625,90,2024-06-01T13:29:36.749Z,TRUE,Razorpay,app,,2024-06-01T18:59:36.749Z
665b224f553c702415e953a7,103483,order_OHVtfb0rblHbJX,captured,200,36,2024-06-01T13:29:51.092Z,TRUE,Razorpay,app,,2024-06-01T18:59:51.092Z
665b2502553c702415eb77c6,4435,order_OHW5pmlQJd5Ffx,captured,250,36,2024-06-01T13:41:22.030Z,FALSE,Razorpay,app,,2024-06-01T19:11:22.030Z
665b268b553c702415ec8740,103483,order_OHWCktP6tzeOKN,captured,200,36,2024-06-01T13:47:55.188Z,TRUE,Razorpay,app,,2024-06-01T19:17:55.188Z
665b276b553c702415ed9f57,4529,order_OHWGheNLY9PQ7S,captured,200,36,2024-06-01T13:51:39.381Z,TRUE,Razorpay,app,,2024-06-01T19:21:39.381Z
665b296523d3ba9134601236,2355,order_OHWPcI10oA38Rl,captured,500,90,2024-06-01T14:00:05.674Z,TRUE,Razorpay,ios,,2024-06-01T19:30:05.674Z
665b2a39553c702415efa7b8,214044,order_OHWTKzRoOGldOH,captured,200,36,2024-06-01T14:03:37.024Z,FALSE,Razorpay,app,,2024-06-01T19:33:37.024Z
665b2a6e553c702415efcc5e,12604,order_OHWUH0sRHXhnOX,captured,200,36,2024-06-01T14:04:30.179Z,FALSE,Razorpay,app,,2024-06-01T19:34:30.179Z
665b2aec553c702415f049e0,110277,order_OHWWVOwFMYjFU0,captured,250,36,2024-06-01T14:06:36.967Z,TRUE,Razorpay,app,,2024-06-01T19:36:36.967Z
665b2aef553c702415f04aa8,12604,order_OHWWXfWFC5L0Tv,captured,100,18,2024-06-01T14:06:39.045Z,FALSE,Razorpay,app,,2024-06-01T19:36:39.045Z
665b2af2553c702415f04ab5,103483,order_OHWWbT4GExarWP,captured,200,36,2024-06-01T14:06:42.519Z,TRUE,Razorpay,app,,2024-06-01T19:36:42.519Z
665b2d52553c702415f1ffd0,103483,order_OHWhIxayidKiJ9,captured,200,36,2024-06-01T14:16:50.370Z,TRUE,Razorpay,app,,2024-06-01T19:46:50.370Z
665b2ec6553c702415f32704,4435,order_OHWnrbuGkej571,captured,200,36,2024-06-01T14:23:02.913Z,FALSE,Razorpay,app,,2024-06-01T19:53:02.913Z
665b317d553c702415f524b0,82157,order_OHX06BI0nbdfP6,captured,200,36,2024-06-01T14:34:37.862Z,TRUE,Razorpay,app,,2024-06-01T20:04:37.862Z
665b330e553c702415f69e82,162,order_OHX79OxIXnR3kU,captured,1200,180,2024-06-01T14:41:18.417Z,TRUE,Razorpay,ios,,2024-06-01T20:11:18.417Z
665b3316553c702415f6a91a,214059,order_OHX7IXD1K5wCDK,captured,200,36,2024-06-01T14:41:26.784Z,FALSE,Razorpay,app,,2024-06-01T20:11:26.784Z
665b333d553c702415f6cc49,214044,order_OHX7yRcYlIZexY,captured,200,36,2024-06-01T14:42:05.177Z,FALSE,Razorpay,app,,2024-06-01T20:12:05.177Z
665b3377553c702415f70f3a,110277,order_OHX90RgsKjZwVv,captured,250,36,2024-06-01T14:43:03.823Z,TRUE,Razorpay,app,,2024-06-01T20:13:03.823Z
665b3379553c702415f70fd4,214060,order_OHX92ZEajQOi48,captured,100,18,2024-06-01T14:43:05.753Z,FALSE,Razorpay,app,,2024-06-01T20:13:05.753Z
665b33d8553c702415f753c6,4606,order_OHXAiCwKlIJiaf,captured,200,36,2024-06-01T14:44:40.703Z,TRUE,Razorpay,app,,2024-06-01T20:14:40.703Z
665b33d9553c702415f753d9,4529,order_OHXAj8emkCKtg5,captured,200,36,2024-06-01T14:44:41.563Z,TRUE,Razorpay,app,,2024-06-01T20:14:41.563Z
665b3463553c702415f7c7a9,82157,order_OHXD9i8WTsw3S3,captured,100,18,2024-06-01T14:46:59.501Z,TRUE,Razorpay,app,,2024-06-01T20:16:59.501Z
665b3467553c702415f7e3cc,9683,order_OHXDE1Q6IIpd1H,captured,200,36,2024-06-01T14:47:03.449Z,TRUE,Razorpay,app,,2024-06-01T20:17:03.449Z
665b346c553c702415f7e509,4606,order_OHXDJQeFVAkZOw,captured,125,18,2024-06-01T14:47:08.415Z,TRUE,Razorpay,app,,2024-06-01T20:17:08.415Z
665b3533553c702415f88049,84675,order_OHXGpC8TfroIaA,captured,200,36,2024-06-01T14:50:27.908Z,FALSE,Razorpay,app,,2024-06-01T20:20:27.908Z
665b3752553c702415fa1f73,81780,order_OHXQNR7oDjV6zG,captured,2500,360,2024-06-01T14:59:30.482Z,TRUE,Razorpay,app,,2024-06-01T20:29:30.482Z
665b38ee553c702415fb627f,84937,order_OHXXdT9nYMP1UH,captured,100,18,2024-06-01T15:06:22.771Z,FALSE,Razorpay,app,,2024-06-01T20:36:22.771Z
665b39dc553c702415fc2030,4529,order_OHXboduo4HMI9V,captured,200,36,2024-06-01T15:10:20.215Z,TRUE,Razorpay,app,,2024-06-01T20:40:20.215Z
665b3abb553c702415fdb6b6,12604,order_OHXfkHouTy3wH6,captured,500,90,2024-06-01T15:14:03.418Z,FALSE,Razorpay,app,,2024-06-01T20:44:03.418Z
665b3c2d553c702415ff0d09,4529,order_OHXmGUgK70UbDO,captured,200,36,2024-06-01T15:20:13.724Z,TRUE,Razorpay,app,,2024-06-01T20:50:13.724Z
665b3ca9553c702415ff564a,2817,order_OHXoS8xDmGIRL8,captured,120,18,2024-06-01T15:22:17.998Z,TRUE,Razorpay,app,,2024-06-01T20:52:17.998Z
665b3d2a553c702415ffa1d7,2817,order_OHXqig4tmEdmLR,captured,120,18,2024-06-01T15:24:26.747Z,TRUE,Razorpay,app,,2024-06-01T20:54:26.747Z
665b3e36553c702415007701,212354,order_OHXvQkiqsBWyPS,captured,100,18,2024-06-01T15:28:54.325Z,FALSE,Razorpay,app,,2024-06-01T20:58:54.325Z
665b3fea553c7024150196b4,2817,order_OHY371yF3Y8AC9,captured,200,36,2024-06-01T15:36:10.658Z,TRUE,Razorpay,app,,2024-06-01T21:06:10.658Z
665b40ba553c702415021d84,74504,order_OHY6m4X7Kf97lf,captured,500,90,2024-06-01T15:39:38.660Z,TRUE,Razorpay,app,,2024-06-01T21:09:38.660Z
665b40d8553c702415023a4f,81586,order_OHY7IOVmWL99S4,captured,650,90,2024-06-01T15:40:08.268Z,TRUE,Razorpay,ios,,2024-06-01T21:10:08.268Z
665b4165553c70241502b0d6,84937,order_OHY9ma3ncl28Ky,captured,100,18,2024-06-01T15:42:29.525Z,FALSE,Razorpay,app,,2024-06-01T21:12:29.525Z
665b41b7553c7024150305fc,4529,order_OHYBEPZexkSRjs,captured,200,36,2024-06-01T15:43:51.821Z,TRUE,Razorpay,app,,2024-06-01T21:13:51.821Z
665b41e3553c70241503492c,84514,order_OHYBzkY6xZ7NR5,captured,200,36,2024-06-01T15:44:35.188Z,FALSE,Razorpay,app,,2024-06-01T21:14:35.188Z
665b4219553c702415037504,213271,order_OHYCwZwKdk3raG,captured,100,18,2024-06-01T15:45:29.084Z,FALSE,Razorpay,app,,2024-06-01T21:15:29.084Z
665b42bb553c70241503fe93,2817,order_OHYFoJkJu8Y8Ce,captured,120,18,2024-06-01T15:48:11.918Z,TRUE,Razorpay,app,,2024-06-01T21:18:11.918Z
665b4316553c702415042e13,2817,order_OHYHPASPSFzMxZ,captured,120,18,2024-06-01T15:49:42.475Z,TRUE,Razorpay,app,,2024-06-01T21:19:42.475Z
665b4496553c70241505998b,437,order_OHYO9tUJAfR1wg,captured,500,90,2024-06-01T15:56:06.087Z,TRUE,Razorpay,web,,2024-06-01T21:26:06.087Z
665b44d5553c70241505f5a1,213271,order_OHYPHMPO8F99i3,captured,200,36,2024-06-01T15:57:09.748Z,FALSE,Razorpay,app,,2024-06-01T21:27:09.748Z
665b4535553c702415062fb4,3724,order_OHYQyGhIHR6Lg3,captured,800,144,2024-06-01T15:58:45.835Z,TRUE,Razorpay,app,,2024-06-01T21:28:45.835Z
665b45bd553c70241506c8db,5567,order_OHYTLs7fcmwdrH,captured,100,18,2024-06-01T16:01:01.061Z,TRUE,Razorpay,app,,2024-06-01T21:31:01.061Z
665b45f6553c70241506d140,5567,order_OHYUMDGUH38sZP,captured,100,18,2024-06-01T16:01:58.175Z,TRUE,Razorpay,app,,2024-06-01T21:31:58.175Z
665b460f553c70241506f052,102531,order_OHYUnnAB9b7WNC,captured,2000,360,2024-06-01T16:02:23.443Z,FALSE,Razorpay,app,,2024-06-01T21:32:23.443Z
